    1                -999.4647308096509              4.18179054960258e-06      -175
    2                -513.2674676262236              0.000665340204882678       -63
    3                 -175.306854873992             0.0020808654867776237       -34
    4                  -99.846572563004             0.0049955299019160135       -18
    5                  -49.923286281502              0.011463269026444754       -10
    6               -26.892880392335947              0.033883287307772736        -6
    7               -13.888946222732821              0.057177278360938576        -3
    8                -2.993557743388812               0.09984657256300401        -2
    9               0.05182604541493596                0.2222231395637251        -1
   10                3.2435932278351185                0.4444462791274502         0
   11                 7.887557498424882                 0.756445453654207         1
   12                15.775114996849762                0.8924284784306562         2
   13                51.897491645361896                0.9428227216390614         5
   14                 95.79384778844198                0.9679207832733612         9
   15                  175.306854873992                0.9912181242479648        18
   16                319.71391372262485                0.9957645890865284        35
   17                  525.781814616828                0.9981746154867776        63
   18                 999.4647308096509                0.9999958182094504       168
