           1  -999464.73080965085      -0.41517993316289520          -951322
           2  -957867.40307563636      -0.33482006683710486          -469735
           3  -888892.55825490050      -0.28102002406512783          -214398
           4  -798772.58050403208      -0.23448998796743609          -171482
           5  -701227.41949596792      -0.19969314512600803          -140439
           6  -542132.59692436364      -0.16741003341855243           -98051
           7  -468979.97593487217      -0.14629088655624570           -70429
           8  -399386.29025201604      -0.10757152156934380           -60051
           9  -334820.06683710479       -8.7653427436996001E-002      -50902
          10  -292581.77311249136       -7.3145443278122849E-002      -38453
          11  -215143.04313868756       -6.0888636586448254E-002      -29936
          12  -183412.30442311606       -5.1897491645361900E-002      -25474
          13  -152776.86043627484       -3.8194215109068716E-002      -21843
          14  -111111.56978186256       -3.2861363413551746E-002      -16286
          15  -95793.847788441970       -2.7777892445465642E-002      -13923
          16  -79928.478430656207       -1.9982119607664054E-002      -11868
          17  -61670.783273361027       -1.4966678173056818E-002       -8755
          18  -45853.076105779015       -1.1463269026444754E-002       -6439
          19  -36572.721639061419       -9.9910598038320270E-003       -5522
          20  -31550.229993699526       -8.4708218269431822E-003       -4740
          21  -26892.880392335945       -6.4871864556702375E-003       -3507
          22  -21913.356859248997       -4.9955299019160135E-003       -3001
          23  -18286.360819530710       -4.0099020908298724E-003       -2583
          24  -12974.372911340473       -3.2435932278351187E-003       -1908
          25  -10463.127088659525       -2.4977649509580068E-003       -1637
          26  -8215.3408533879374       -2.0049510454149362E-003       -1404
          27  -6723.2200980839862       -1.5601026962969377E-003       -1037
          28  -5478.3392148122493       -1.2488824754790034E-003        -771
          29  -4390.9378760176223       -1.0977344690044056E-003        -567
          30  -3573.5798975586608       -9.7187140634844493E-004        -487
          31  -2865.8172566111884       -7.4838943584720286E-004        -418
          32  -2387.1384443167944       -5.9678461107919869E-004        -308
          33  -1621.7966139175592       -4.6770869290802556E-004        -266
          34  -1307.8908860824406       -3.9002567407423443E-004        -230
          35  -1097.7344690044056       -3.1222061886975084E-004        -166
          36  -915.97651549779721       -2.4648617182577754E-004        -142
          37  -748.38943584720289       -1.9501283703711721E-004        -121
          38  -624.44123773950162       -1.6348636076030511E-004         -89
          39  -513.45880333674609       -1.2836470083418651E-004         -76
          40  -358.22715707639856       -1.0505031403256230E-004         -66
          41  -298.39230553959931       -8.1743180380152553E-005         -48
          42  -240.90149716156651       -6.4182350417093254E-005         -41
          43  -195.01283703711721       -4.8753209259279303E-005         -35
          44  -163.48636076030508       -3.9027577358718856E-005         -26
          45  -132.35659104598722       -3.2091175208546627E-005         -22
          46  -111.67437179870815       -2.7126848091275041E-005         -19
          47  -89.556789269099639       -2.2389197317274911E-005         -14
          48  -74.598076384899827       -1.8649519096224959E-005         -12
          49  -50.681144184923724       -1.5405385739111096E-005         -10
          50  -42.799525115720698       -1.0699881278930176E-005          -9
          51  -34.304202156387674       -7.5927453620972260E-006          -8
          52  -25.340572092461862       -5.1089487737595346E-006          -7
          53  -17.857774237822959       -3.7780480964722260E-006          -6
          54  -13.131289254070285       -2.7509473614101435E-006          -5
          55  -8.9288871189114793       -1.2942515081345341E-006          -4
          56  -4.4644435594557397       -4.7332800392345949E-007          -3
          57  -2.1440126347742297       -4.0837798335962695E-009          -2
          58   2.0418899167981347E-003   4.0837798335962695E-009          -1
          59   1.7466255305314498        4.7332800392345949E-007           0
          60   4.4644435594557406        1.2942515081345341E-006           1
          61   9.3247595481124801        2.7509473614101435E-006           2
          62   14.312133054653081        3.7780480964722260E-006           3
          63   14.615896653375799        5.1089487737595346E-006           4
          64   18.649519096224960        7.6253107514164042E-006           5
          65   27.126848091275043        1.0699881278930176E-005           6
          66   39.027577358718858        1.5663680042304189E-005           7
          67   54.253696182550087        1.8649519096224959E-005           9
          68   74.598076384899841        2.2389197317274911E-005          11
          69   85.599050231441396        2.7918592949677039E-005          13
          70   105.05031403256230        3.4304202156387674E-005          18
          71   132.35659104598722        4.0871590190076277E-005          21
          72   163.48636076030510        4.8753209259279303E-005          25
          73   202.72457673969492        5.8463586613503194E-005          34
          74   242.96785158711123        7.1431096951291844E-005          40
          75   298.39230553959936        9.3548679480900357E-005          47
          76   358.22715707639856        1.2045074858078326E-004          64
          77   434.02956946040069        1.4919615276979967E-004          75
          78   513.45880333674609        1.8709735896180071E-004          88
          79   748.38943584720289        2.3385434645401278E-004         120
          80   893.39497438966532        2.9839230553959934E-004         141
          81   1097.7344690044056        3.7419471792360143E-004         166
          82   1369.5848037030623        4.7569247333162698E-004         201
          83   1621.7966139175594        5.9678461107919869E-004         233
          84   1971.8893746062204        7.4838943584720286E-004         308
          85   2387.1384443167949        9.7187140634844493E-004         417
          86   2865.8172566111884        1.2488824754790034E-003         484
          87   3573.5798975586613        1.4329086283055943E-003         563
          88   4390.9378760176223        1.6217966139175594E-003         757
          89   5478.3392148122493        2.0538352133469841E-003         885
          90   6723.2200980839871        2.6157817721648817E-003        1030
          91   8215.3408533879374        3.2435932278351187E-003        1399
          92   10463.127088659527        4.1076704266939683E-003        1635
          93   12974.372911340475        5.2315635443297634E-003        1910
          94   18286.360819530713        6.7232200980839874E-003        2607
          95   21913.356859248997        8.4708218269431822E-003        3035
          96   26892.880392335948        1.0956678429624500E-002        3510
          97   31550.229993699526        1.2974372911340475E-002        4737
          98   36572.721639061427        1.4966678173056818E-002        5518
          99   45853.076105779015        1.9982119607664054E-002        6418
         100   61670.783273361027        2.5948745822680950E-002        8684
         101   79928.478430656221        3.0444318293224127E-002       11934
         102   95793.847788441970        3.5127503008140978E-002       13937
         103   111111.56978186258        4.1852508354638107E-002       16279
         104   152776.86043627487        4.7896923894220983E-002       22004
         105   183412.30442311606        6.3100459987399049E-002       25726
         106   215143.04313868759        7.9928478430656216E-002       30342
         107   292581.77311249141        9.9846572563004013E-002       38362
         108   334820.06683710485       0.12334156654672206            50443
         109   399386.29025201604       0.15277686043627486            66179
         110   468979.97593487217       0.18341230442311607            76946
         111   542132.59692436364       0.22870911344375430            92266
         112   701227.41949596792       0.28102002406512783           114489
         113   798772.58050403208       0.35061370974798400           142271
         114   888892.55825490062       0.41517993316289520           242540
         115   957867.40307563636       0.45741822688750861           329227
         116   999464.73080965085       0.49759816005040380           504771
