    1             0.0013068095467508062            2.6136190935016125e-07         0
    2                1.4919615276979967            3.0292992251101407e-05         1
    3                 3.900256740742345             8.283209652061016e-05         2
    4                 6.539454430412203             0.0002647131820919745         3
    5                 10.02475522707468             0.0004466974871948326         4
    6                16.217966139175594             0.0007164543141527971         5
    7                 24.97764950958007             0.0012488824754790034         6
    8                 40.09902090829872              0.002117705456735796         7
    9                 67.23220098083988             0.0028658172566111886         9
   10                 87.81875752035245              0.004107670426693968        12
   11                114.63269026444755              0.005987115486777624        17
   12                199.82119607664055              0.008781875752035245        24
   13                 268.9288039233595              0.012480821570375502        32
   14                 365.7272163906142               0.01756375150407049        56
   15                 631.0045998739905              0.025948745822680946        74
   16                  837.050167092762              0.036572721639061424       102
   17                1143.5455672187716              0.049923286281502006       136
   18                1527.7686043627486               0.06776657461554547       185
   19                2222.2313956372514               0.11724499398371804       265
   20                 3348.200668371048               0.15277686043627486       341
   21                 4997.323654048254                0.2151430431386876       528
   22                 6111.074417450995                0.2810200240651278       904
   23                 7663.507823075359                 0.350613709747984      1217
   24                 9148.364537750173                0.4302860862773752      1882
   25                 9994.647308096508               0.49973236540482546      3354
