    1               0.16072310228105066            4.0837798335962695e-09         0
    2                0.7676216869200437            1.9669963544332858e-07         1
    3                1.6706846308507703             4.733280039234595e-07         2
    4                 4.464443559455741            1.2942515081345337e-06         3
    5                 6.565644627035144            2.9670147571937607e-06         4
    6                 8.928887118911481            4.1361434701871015e-06         5
    7                13.131289254070287             5.597299329318728e-06         6
    8                 19.51378867935943             8.576050539096919e-06         7
    9                 27.91859294967704            1.2188302314819826e-05         8
   10                 39.02757735871886             1.864951909622496e-05         9
   11                 46.77433974045018             2.238919731727491e-05        10
   12                57.248532218612326             2.791859294967704e-05        11
   13                 78.05515471743772             3.571554847564592e-05        13
   14                 93.54867948090036            4.2799525115720704e-05        15
   15                111.67437179870817             6.265472016921676e-05        18
   16                 137.2168086255507             7.805515471743771e-05        21
   17                163.48636076030508             0.0001050503140325623        25
   18                228.99412887444933            0.00013235659104598725        34
   19                 264.7131820919745            0.00017119810046288281        45
   20                326.97272152061015             0.0002101006280651246        52
   21                 390.0256740742344             0.0002647131820919745        60
   22                  501.237761353734            0.00034239620092576563        80
   23                 624.4412377395017            0.00043402956946040066       107
   24                  748.389435847203              0.000529426364183949       141
   25                1097.7344690044056             0.0006539454430412203       165
   26                1369.5848037030623             0.0008404025122604984       192
   27                1621.7966139175594             0.0010977344690044056       255
   28                 2004.951045414936             0.0012488824754790034       340
   29                2387.1384443167944             0.0014329086283055943       395
   30                3472.2365556832056             0.0018319530309955944       459
   31                 4235.410913471592              0.002285795102441339       596
   32                 5231.563544329762              0.002993557743388812       793
   33                 6240.410785187751              0.003854423954585064      1034
   34                  7483.33908652841             0.0049955299019160135      1377
   35                 9143.180409765357              0.006240410785187751      1609
   36                10956.678429624499              0.007887557498424881      1875
   37                16039.608363319488              0.010463127088659527      2492
   38                19982.119607664055              0.013446440196167975      3278
   39                24961.643140751003               0.01564172716219841      3828
   40                30444.318293224125              0.018286360819530712      4436
   41                 36572.72163906143              0.023948461947110495      5908
   42                 47896.92389422099               0.03207921672663898      7859
   43                 60888.63658644825               0.03819421510906871      9137
   44                 79928.47843065622                 0.043826713718498     10564
   45                 95793.84778844198               0.05986671269222727     14218
   46                111111.56978186258               0.07025500601628196     19175
   47                152776.86043627484               0.07992847843065623     22265
   48                 183412.3044231161               0.09984657256300401     26206
   49                 215143.0431386876               0.12831686690655592     34421
   50                 292581.7731124914               0.15985695686131243     42165
   51                 399386.2902520161                0.2075899665814476     53623
   52                 468979.9759348722               0.26289090730841397     67572
   53                 542132.5969243638               0.30555372087254973     91641
   54                 701227.4194959679                 0.350613709747984    124584
   55                 798772.5805040322                0.3993862902520161    152657
   56                 888892.5582549006                0.4302860862773752    188674
   57                 957867.4030756364                0.4689799759348722    337187
   58                 999464.7308096508               0.49973236540482546    583108
